author_id,text,class
1407775806,@VaughnHillyard How quickly he forgets getting trounced in court over his efforts to end TUSD’s ethnic studies program. https://t.co/LtjF55CZMe,1
1407775806,RT @JerodMacEvoy: .@RealMarkFinchem is encouraging voters to use blue ink pens tomorrow. DO NOT DO THIS. Use the ballot marking pens provid…,1
1407775806,@joebarthlow Try living in a swing state. It’s out of control!,1
516482643,Thank you @SpeakerPelosi https://t.co/0im7gTChcR,1
516482643,RT @owillis: lol never change ny times https://t.co/UTZnCvMrb6,1
516482643,RT @davenewworld_2: A politician from the UK does a brilliant job grilling an Amazon exec about dystopian algorithms surveilling workers.…,1
516482643,RT @abughazalehkat: here's a new meme template (as well as my contribution) https://t.co/TX6iIFR7BT,1
516482643,@introvertnfj Remy is such a good boy ❤️ Somewhat patient for a big brother 🤣,1
516482643,"RT @latimes: Breaking: Rep. Karen Bass has defeated businessman Rick Caruso in the Los Angeles mayor’s race, according to an Associated Pre…",1
516482643,"RT @QondiNtini: This is our president 

He is doing the damn thing 

Don’t get distracted

He’s got more work to do and we need to support…",1
516482643,RT @davidhogg111: This Sunday the National Socialist Club- a Neo Nazi hate group was harassing residents around Harvard and right next to Q…,1
516482643,"RT @AtticusWest: [Headline Grades]
WaPo: A+
BuzzFeed: B
NYT: D-
CNN: F https://t.co/0Vmsr25Les",1
516482643,RT @nycsouthpaw: The Twitter CEO is bantering mockingly about an employee he just fired with an account that traffics in anti-LGBT hate and…,1
516482643,@WalshFreedom https://t.co/F2NLBlphh4,1
516482643,"RT @owillis: ""Where's JD? Point him out. It's time for the bullying to start."" https://t.co/xxQu1y4NN9",1
516482643,"RT @PrestonWillett: Talked to Lavel Davis Jr. before the season about the family he found at UVA.

The story never ran, but I wanted to sha…",1
516482643,"RT @PanasonicDX4500: the one remaining twitter engineer keeping the site running right now 
https://t.co/0OwVdlKsQW",1
516482643,@JaredEMoskowitz @MSDHighSchool Make us proud 🇺🇸,1
516482643,RT @JaredEMoskowitz: #Parkland ⁦@MSDHighSchool⁩ in the house https://t.co/ACgcMTogeQ,1
516482643,"RT @existentialfish: when the ""straight news"" correspondent comes on and goes into unheard of levels of cope, remember that fox news called…",1
516482643,RT @MikeSington: “You don’t really believe this sh*t.” Tim Miller lets Steve Bannon have it. https://t.co/AlAQntW4oA,1
516482643,Woke up with this 👄 and feel like I should audition for Real Housewives of Florida before it goes away 🙄 https://t.co/O9ISRF3znK,1
516482643,"RT @SegByDesign: Construction of I95 in Miami required the forcible relocation of over 12,000 residents—nearly 100% of them black. Using em…",1
516482643,"RT @SegByDesign: More on the racist history of Miami's historic and ongoing development in NDB Connolly's excellent book, ""A World More Con…",1
516482643,RT @RexChapman: It costs nothing to be kind…,1
516482643,RT @gayguycandleco: The big reveal: our warehouse tree is topped with a true star. ⭐️ https://t.co/pvZN9xbQrE,1
516482643,"RT @2Strong2Silence: Good morning:
What we aren’t going to do on this app today is not pretend that 👩 still didn’t overwhelmingly vote for…",1
516482643,"RT @AfricanArchives: On this day in 1960, Ruby Bridges became the first African-American to attend a white elementary school in the South.…",1
516482643,I soooo wanted to be John Travolta in Saturday Night Fever… lol https://t.co/GzRVvuJJTj,1
516482643,"RT @MuellerSheWrote: TIRED: @NateSilver538 
WIRED: @cbouzy",1
516482643,RT @NashIsHereForIt: Ivanka &amp; family at the Blue Wave themed wedding. https://t.co/S8xMePzL8y,1
516482643,"RT @dinachka82: Imagine saying girls are too emotional and boys are too horny, and that's why they don't vote for fascists. And then expect…",1
516482643,"RT @POTUS: At the annual East Asia Summit, I reaffirmed America’s enduring commitment to the Indo-Pacific and working with partners to deli…",1
516482643,RT @Fritschner: The Babylon Bee guy is taking it well https://t.co/UJWTM0b0Nc,1
516482643,RT @UrsulaPerano: Taking those impersonation guardrails very seriously I see https://t.co/iwzYoKElTx,1
516482643,RT @TerribleMaps: I can't unsee this now https://t.co/SoBBkddTw1,1
516482643,RT @alisha_hg: @AndrewSolender https://t.co/Vjo1W90hb0,1
516482643,May handsome boy Otis ❤️ https://t.co/BQqBWKJ8Ly,1
516482643,RT @GilmourOrgasm: Pink Floyd ''Comfortably Numb'' (Cover) https://t.co/j99vDKXYSZ,1
516482643,RT @Rschooley: You come to me on the day of my daughter’s wedding and tell me we lost the Senate?,1
516482643,Good Morning @POTUS 🇺🇸💙 https://t.co/eeZfh711QK,1
516482643,RT @Acyn: Going through Monday footage https://t.co/nSdaEg6FgT,1
516482643,"RT @MentallyDivine: Let me make this clear: Senator Warnock, we are still going to work hard to get you REELECTED! We will go for 51!",1
516482643,🇺🇸💙 https://t.co/6bu9JnfOlO,1
516482643,"RT @JohnFetterman: THE SENATE STAYS 🔵

This couldn’t happen without PA! Grateful for every vote, every donation, every phone call + door kn…",1
516482643,"RT @RalstonReports: Harry Reid lost this seat to Paul Laxalt in 1974.

Reid won it in 1986 as Laxalt retired.

He anointed CCM as successor…",1
516482643,"RT @CortezMasto: Thank you, Nevada! https://t.co/NORNR52wp8",1
516482643,"RT @CaseyNewton: Getting word that a large number of number of Twitter contractors were just laid off this afternoon with no notice, both i…",1
516482643,"RT @SethAbramson: America owes a debt of gratitude it can never repay to Rep. Elaine Luria (D-VA), @RepElaineLuria, who courageously served…",1
516482643,RT @doctor_oxford: Wow. Just look at Banksy’s extraordinary new works in Ukraine. Just stunning 🇺🇦🧵/ https://t.co/fNMGCUK3yq,1
516482643,RT @Ken_Kiyama1: @erobbins @RMac18 @BenMullin @MikeIsaac @kateconger I wonder how many people used Twitter Blue to profit from stock manipu…,1
516482643,@bunsenbernerbmd Corey’s birthday March 2020 https://t.co/BfnkO78mqE,1
516482643,Otis hopes everyone has a great #caturday and weekend. https://t.co/Sbq70nqSbp,1
516482643,@glennbeck Grifters gonna grift https://t.co/OInZTcEw6X,1
516482643,"RT @RonFilipkowski: I have a question for my Republican friends. Explain to me why, in his 32 posts today attacking fellow Repubs and prais…",1
516482643,"RT @AssumeNormality: Absolutely wild: An Ohio city paid $800K to wipe out ~ $200M of medical debt for its 268,508 residents. https://t.co/9…",1
516482643,@RonFilipkowski Thank you for this Ron,1
516482643,"RT @flywithkamala: Joy Reid and James Carville just mentioned Gretchen Whitmer, Josh Shapiro, Gavin Newsom, and Wes Moore as potential futu…",1
516482643,RT @MuellerSheWrote: 🏆 https://t.co/H7ScXz31Jz,1
516482643,"RT @OzKaterji: The scenes of jubilation in Kherson are remarkable, and should be of no surprise considering how fiercely the city resisted…",1
516482643,@svershbow Say Hi to all of them from me but give that Boston a good boi pat for me ☺️,1
516482643,RT @jimrosecircus1: Friend of mine went into the attic of the home he just bought and found a 1980s era coke can. He was surprised that mic…,1
516482643,RT @soledadobrien: [Honestly you guys should just mail me cash every time I remind you that Chris Cillizza is not good at his job and it re…,1
516482643,"RT @kylegriffin1: The news media should consider elevating Whitmer, Polis, and Shapiro to the same extent that it elevates DeSantis.",1
516482643,RT @minakimes: Big “school’s over but I’m still on campus squatting in the dorms cause I don’t want to go home” energy on twitter right now,1
516482643,RT @ElieNYC: Remember when Gretchen Whitmer won reelection in a battleground state and actually helped Michigan Dems sweep control of state…,1
516482643,"RT @donmoyn: Barnes lost by 27K votes; was outspent by outside groups by $27 million.
$29 million of that spending came from one group, fun…",1
516482643,RT @justinbaragona: Fox News' John Roberts: You hope we don’t have 2 years of investigations. We just had 2 years of investigations. So are…,1
516482643,RT @KristyT: https://t.co/6Z2uB3urlk,1
516482643,https://t.co/YSCIgOnS7p,1
516482643,@JamesL1927 This is so good 😊,1
516482643,"RT @soledadobrien: Congrats on your extremely wrong debut! With a strong #mediafail start like this, you’re going to fit right in!",1
516482643,RT @RepSwalwell: Please tell me what I’m missing here. What are we doing next? Putting patients in charge of their own surgeries? Clients i…,1
516482643,Anyone? 🤭 https://t.co/529PH3ptQE,1
516482643,@cmkinmia Did you see this? 😵‍💫 https://t.co/aSPeUSN8si,1
516482643,@crittermom77 @EndTrumpismNow Unfortunately it’s not just Cubans. My Boriqua are falling for the BS too https://t.co/A68KkSVS46,1
516482643,"RT @jamievllr: Why isn't Gretchen Whitmer getting the press coverage that Desantis is? 

Not only did she easily win reelection, she flippe…",1
516482643,RT @eliasmduncan: This is @sophieota. John Fetterman's Digital Director. She is brilliant and deserves our praise. https://t.co/lBShPjNxnL,1
516482643,@jemelehill nailed it here. The GOP thinks that all of these democrat policies only help black peoples in blue states. They vote against their own interest every time. Unless “woke” is your only interest. https://t.co/F1C3LBACX4,1
516482643,And Woodstock 99 was a good precursor 🫣,1
516482643,What the fck happened to my generation. Generation X now votes Republican? I blame Limp Bizkit,1
516482643,"I am so disappointed in Tim Ryan. Blowing off the DNC, blowing off Biden and trying to play nice with GOP didn’t work.",1
516482643,"RT @michelle_byoung: Gonna start a Dem wins thread as results come in so it will be updated frequently. 

Congratulations to Wes Moore who…",1
516482643,Wow. This encapsulates it https://t.co/GNQTH6jnuj,1
516482643,"@Schmoofy Coconut Creek Parkway in Coconut Creek, FL ?",1
516482643,@darth https://t.co/K595nebRuB,1
516482643,RT @rob_sheridan: The Daylight Savings Truthers would like to speak with a manager about what time dinner is actually at https://t.co/cCIkx…,1
516482643,"RT @JoeBiden: If you run into any issues while trying to cast your ballot, call the Voter Assistance Hotline at  (833) 336-8683. https://t.…",1
516482643,RT @MeekMill: Josh Shapiro for governor 💎💎💎💎💎💎💎💎💎💎💎💎💎 make sure you get out and vote!!!!!,1
516482643,@AdrianCJax I’m so sorry 😢,1
516482643,Max wants everyone to Vote Vote Vote 🗳️💙 https://t.co/6jCF1DuhKG,1
516482643,"RT @ZaleskiLuke: @elonmusk To independent-minded voters: 
The choice is clear — democracy or dictatorship; freedom or subjugation 
https://…",1
516482643,RT @RMac18: The Onion went on a tear in the last 12 hours and then this happened https://t.co/SkDgYmpiB3,1
516482643,"RT @DougJBalloon: Breaking character: In case Elon cancels me soon, I wanted to share with you the greatest NYT parody ever, written I beli…",1
516482643,RT @kylekinane: these new 2023 Chevy Bolts are nice!,1
516482643,Doesn’t get any better than this ❤️ https://t.co/Q9P5xXDyL7,1
516482643,"RT @9GAG: no thoughts, just nom nom. https://t.co/XhIk7jERe5",1
516482643,RT @marceelias: 🚨BREAKING: Pennsylvania Supreme Court denies the application for reconsideration on misdated ballots. A HUGE victory for PA…,1
516482643,"@svershbow Simon is adorable. Trust me I know, It’s hard to leave this one every morning too https://t.co/twe5FkgZZH",1
516482643,@EdenBradley Good morning Voodoo 🤣 https://t.co/kpTlgmNpAp,1
516482643,RT @barstoolsports: Don’t be suspicious! Don’t be suspicious! https://t.co/Y2SH9ioYB4,1
516482643,"RT @owillis: Not to brag, but nailed it",1
827496428,@chrisvIQtory @FirstdownX__Os @CoachSmittyDBU @penn_pierre,1
827496428,RT @ECGTTC: Please come to the game tomorrow - Thursday 11/17 at 7:00 PM at City Stadium.  These kids are honored to represent E.C. Glass a…,1
827496428,It’s a beautiful Monday to practice football! Grateful to be one of the remaining 16 teams preparing for the @VHSL_ Class 4 Region Semifinals. #Midtownboyz #grateful https://t.co/2DGikjdSVU,1
827496428,RT @ECGTTC: @ECGlassFB hosts @CountyHalifax in Regional Quarterfinal action at historic Lynchburg City Stadium tomorrow (11/12) at 2:00 PM.…,1
827496428,@MinOfOffense We do every time!,1
827496428,Fellowship and food with the #chaingang⛓ #MidtownBoyz https://t.co/b6pE5JaO7G,1
827496428,https://t.co/4El21lJMZf,1
827496428,Is Sun screen a solid or a liquid? 🤔 My son got .5 points deducted because he said it was a solid. I agree with him. See follow up tweet below…,1
827496428,A beautiful Tuesday evening practice for the 1st round of @VHSL_ playoffs! https://t.co/EPb8Ch5849,1
827496428,RT @ECGTTC: Thank you to the @ecghighschool community for your support Friday night! You make a difference for @ECGlassFB! We need you back…,1
827496428,@craigroh @ECGCoachMJ,1
827496428,7 of the 8 Seminole District teams qualified for the @VHSL_ playoffs! Show me another district that can say that! #CVA https://t.co/2H7B7RlwzU,1
827496428,"RT @wslsScores: Hilltoppers hands LCA first defeat. #1stand10 #WSLS10 #MidtownBoyz #Hilltoppers #RiseasOne
https://t.co/eM3Y5pPX74
@appyspo…",1
827496428,@craigroh @ECGCoachMJ,1
827496428,@CoachScott34 @CoachTJ53,1
827496428,"RT @bencates8: Final: E.C. Glass 26, LCA 14. There will be a three-way tie between these two teams and Heritage for the Seminole District t…",1
827496428,"RT @DaveWallsWSET: #ABC13FootballFriday Game of the Week!
@ecgathletics vs. @LCABulldogsFB 
@13Sports @ABC13News https://t.co/oWLVvHTpNf",1
827496428,RT @wslsScores: FINAL: E.C. Glass takes down LCA for our GOTW 26-14 https://t.co/ETGdDiTIR2,1
827496428,@dbdavis_va Preciate it Coach!,1
827496428,To all the non-believers! #MidtownBoyz https://t.co/6J3aAaqdik,1
827496428,To all the non-believers! #MidtownBoyz https://t.co/6J3aAaImws,1
827496428,"RT @ECGTTC: 💙 
#leadership https://t.co/6BOXxhFITd",1
827496428,RT @ECGTTC: @bencates8 @EmilyRachel527 @DaveWallsWSET @drekendrick4 @wslsScores @WDBJ7FFE @ddeguzmanTV @WLNIDrew @DennisWLNI @WLNISportsline,1
827496428,"RT @ECGTTC: @ECGlassFB (8-1, 5-1) hosts @LCABulldogsFB (9-0, 6-0) at historic Lynchburg City Stadium tomorrow night (Friday, 11/4) at 7:00…",1
827496428,@CoachTJ53 😂,1
827496428,RT @kimcashwell34: Last weekend I had the pleasure of hanging out with these two @VMI_Football for a game day visit. Couldn't have asked fo…,1
827496428,@craigroh @ECGCoachMJ this is an interesting question and perspective,1
827496428,RT @ECGTTC: Congratulations @ecgvolleyball !!!,1
827496428,RT @ECGTTC: This Friday night vs LCA at 7:00 PM is Senior Night. We are so proud of these guys and of all they have accomplished at E.C. Gl…,1
827496428,RT @ECGTTC: This Friday night vs LCA at 7:00 PM is Senior Night. We are so proud of these guys and of all they have accomplished at E.C. Gl…,1
827496428,"RT @ECGTTC: With their 23-21 win over @BeesFootball61 Friday night, @ECGlassFB took home the Henson-Hill Hickory Stick, which is named in h…",1
827496428,@Tiffany_x8 @LoganBurnett_44 He did really well at FB! Made some great blocks!,1
827496428,"This is the best the Seminole has been in a while from top to bottom!

@LCABulldogsFB 9-0
@ECGlassFB 8-1
@hhspioneersfb 7-2
@BeesFootball61 6-3
@amherstcountyfb 6-3
@RustburgSports 5-4",1
827496428,I said this earlier in the season but I’ll say it again…the Seminole District is loaded this year! 6 of the 8 teams are above .500 going into the final week of the season! You can’t find another district with 75% of their teams above .500 this late in the season! @VHSL_,1
827496428,"RT @wslsScores: Hilltoppers notch another Seminole District win. #1stand10 #WSLS10 #MidtownBoyz #Hilltoppers #RiseasOne
https://t.co/cfK3og…",1
827496428,RT @ChattinKeith: Win or lose coaches better get up and put the work in for their kids and programs .  Can’t be the guy that packs it in wh…,1
827496428,@craigroh @ECGCoachMJ,1
827496428,"Shoutout to @CoachJoeRudolph and @HokiesFB for coming by to check on the #MidtownBoyz! 

@ecghighschool @ECGTTC @ecgathletics https://t.co/uC16UWeQ6R",1
827496428,RT @ecghighschool: Tomorrow Night the Hilltoppers head to Brookville to face the Bees!!! With only 2 regular season games left this is a cr…,1
827496428,@TheRealSmith23 Yea if he wanted his career to be over 😂,1
827496428,"Shoutout to Coach Austin and @LibertyFootball for stopping by today to check in on the #MidtownBoyz! 
@ECGTTC @ecgathletics @ecghighschool https://t.co/ae4xhaoTGl",1
827496428,#chaingang ⛓ #MidtownBoyz 🐏 https://t.co/pTIxs2f11e,1
827496428,RT @hhspioneersfb: Yes sir!! Congratulations! @william_hickson https://t.co/galggXTKqB,1
827496428,@lovinmygirls218 Literally said this to my students today during our Bill of Rights lesson.,1
827496428,@Mrsrawlsfanning @ecghighschool @ecgathletics That’s my favorite tree on campus!,1
827496428,RT @Keith_Scott05: Everyone wants to play in an elite college program until they find out everything you do in that program has to be elite…,1
827496428,@1MsStaci Be careful what you ask for! Then you won’t have an excuse to be late 😂,1
827496428,@craigroh @ECGCoachMJ,1
827496428,@bsur972 @CoachTJ53,1
827496428,😂 accurate https://t.co/KhvKyfpC3M,1
827496428,"RT @ECGTTC: Hilltopper!
@ECGlassFB",1
827496428,"RT @EmilyRachel527: FINAL: .@ecgathletics 42, Rustburg 17.",1
827496428,🎯 🎯🎯 https://t.co/rL5WVdI7Rw,1
827496428,"RT @JournoRy: #ICYMI @WFXRsports FNB Player of the Week: @ECGlassFB Michael Thomas (@Michael00346415).
@ecgathletics 
@ECGCoachWoody 
@ECGC…",1
827496428,"The #MidtownBoyz finished the first nine weeks grading period with a 3.32 team average GPA! Our guys get it done in the classroom and on the field! 
@ecgathletics @ECGlassFB @ecghighschool @ECGTTC @LCSEDU",1
827496428,There’s a big difference between being a play caller and a coordinator! #IYKYK,1
827496428,"RT @TheSportsBuffet: E.C Glass recorded a big win over Jefferson Forest on Friday night. Afterwards, George White talked about what went ri…",1
827496428,@craigroh @ECGCoachMJ,1
827496428,@Tiffany_x8 @CoachTJ53 @Tiffany_x8 😂 😂😂,1
827496428,Congratulations @Michael00346415!! It’s an honor and privilege to be his position coach! It’s been fun to see his progression over the past 2.5 years! #MidtownBoyz https://t.co/BgJMHTUsFG,1
827496428,RT @WFXRsports: Friday Night Blitz Week 8 – Jefferson Forest at E.C. Glass https://t.co/UPEC4Mdh09,1
827496428,@brian_davidson8 That’s crazy! I was at that game and it didn’t look like he rushed for that many yards! 🤯,1
827496428,RT @ECGTTC: https://t.co/mLT2ki7Q2t,1
827496428,RT @Coach2J: Great way to start the day with my Dude @ECGlassFB https://t.co/pJUvtFJL7a,1
827496428,Congratulations lil cuz! Can’t wait to see you ball in Blacksburg! https://t.co/whHOHXyqjK,1
827496428,Just this simple! https://t.co/xaKt8Wu0p4,1
827496428,@TEACHtapes @penn_pierre,1
827496428,@craigroh @ECGCoachMJ,1
827496428,RT @ECGTTC: HILLTOPPER FANS &amp; STUDENTS- Your school spirit this year has been amazing!  Let’s keep the party going at City Stadium tomorrow…,1
827496428,RT @ECMasencup: So proud of our Hilltoppers earning the Stay In The Game Award (21-22) by having no ejections last school year! I’m a PROUD…,1
827496428,"RT @ECGlassFB: First Annual Pink Game Dinner since 2019! Great event for a great cause! #CancerAwareness #MidtownBoyz 

@ECGTTC 
@ecgathlet…",1
827496428,@brian_davidson8 Great school! #RockyTop #VFL 🍊,1
827496428,"RT @Keith_Scott05: Practice, film study, training session, walkthroughs and anything dealing with your preparation to play at an elite leve…",1
827496428,RT @Mike_Priv51: Its a great feeling when you start to see your unit take strides of gaining maturity! The best teams are player led teams…,1
827496428,RT @cashwell_jerry: Had a good visit with @LoganBurnett_44 @FerrumFootball thanks for the invite @coach_J_Santi @coachcadamsFC https://t.co…,1
827496428,"RT @jonathan_pennix: ‼️THURSDAY OCTOBER 13TH @ 8:00PM IN APPOMATTOX COUNTY HIGH SCHOOL GYM‼️

I will be announcing my commitment🤭
*Any and…",1
827496428,#MidtownBoyz https://t.co/dUHFJSju9A,1
827496428,"RT @wslsScores: The Hilltoppers drop the Lancers from the unbeaten ranks. #1stand10 #WSLS10 #MidtownBoyz #Hilltoppers #RiseasOne #Lancers
h…",1
827496428,"RT @drekendrick4: Make The Most Out Of Every Opportunity My G..... They Watching
@Dre_Ken5 https://t.co/b7h28l9wXI",1
827496428,"RT @MissHaskins_: It’s not punishment, it’s PREPARATION‼️",1
827496428,"RT @CoachRegalado: Coaches are highly qualified teachers-in highly specialized fields. 

But more than that, they are friends and counselor…",1
827496428,@Jacobnielson12 What happens if the field goal is no good but it’s kicked out of bounds? Or if it is missed but still in field of play?,1
827496428,RT @ECGTTC: Thank you @ECGlassFB coaches for all that you do! @ECGCoachWoody @ECGCoachFarrow @ECGCoachJJ @ECGCoachMJ @ECGCoachRay @CoachSmi…,1
827496428,RT @hhspioneersfb: FAFSA workshop today at Heritage @ 5:30. https://t.co/KuR80muIOT,1
827496428,RT @ECMasencup: 💙 @ECGlassFB https://t.co/s5t6t53teG,1
827496428,@ECMasencup @ECGlassFB @ECMasencup you look so tiny next to LA and Jerry 😂,1
827496428,"Great win players and coaches! 
@TheRealSmith23 @booka_man @CoachDavis1371 https://t.co/d9ug7006NU",1
827496428,The sunsets at @ecghighschool are unmatched! https://t.co/PZURRLDTZ4,1
827496428,RT @WeAreBigGuys: Why drink coffee to start your Monday when you have this ⬇️ https://t.co/hlnadG3JsS,1
827496428,"RT @ShunBrown06: Don’t matter if it’s D1, D2, D3 or NAIA ! If you can Ball, You can Ball ! Remember that ! #LaneTrain #Win2day 🔥🐉",1
827496428,RT @ECGTTC: 👀,1
827496428,RT @LukeMertens: Approaching October and the DL is still not letting the scout QB throw 🤦‍♂️,1
827496428,@LukeMertens 😂 the struggle is real,1
827496428,@craigroh @DLcoachbeck @ECGCoachMJ,1
827496428,RT @CoachHughFreeze: This is good stuff!! High School Coaches are The Best!!! #WhatsImportant https://t.co/kGfvw00Ntc,1
827496428,@craigroh @ECGCoachMJ,1
827496428,@Mrsrawlsfanning @ecghighschool I like the idea but my handwriting is 🗑 🥴,1
827496428,RT @ECGTTC: Happy birthday to an all-time great Hilltopper! @drekendrick4,1
827496428,"RT @Coach_CTyson: It is just as important to have disciplined coaches, as it is to have disciplined players. 

BE THE WAY, TO LEAD THE WAY!",1
827496428,"RT @ECGTTC: Another week with tremendous support from the @ecghighschool community - thank you @ECGBangBang , @ECGBands and Glass cheerlead…",1
3854535797,"RT @kubilivepost: Salisu, Semenyo Score As Otto Addo’s Black Stars Outclass Switzerland https://t.co/r9jzFFKISl via @ThisIsKubiLive #KubiLi…",0
3854535797,"RT @MiddleEastEye: ""Although Iran has claimed neutrality since the beginning of the war, it indirectly, but unhesitatingly, expressed its s…",0
3854535797,RT @JJMcC_Offical: @TrollFootball Perfect gym noting to be crying about TBH https://t.co/xTXangPrNt,0
3854535797,RT @AfricaWomenLaw: Thank you to everyone who joined the discussion today! Such an exciting conversation on building transnational networks…,0
3854535797,"RT @bridgebonnie1: During our Twitter Space on Youth Policies, Hon. Kojo Oppong Nkrumah mentioned how we young people pull eachother down a…",0
3854535797,"RT @AfricanArchives: Dr. George Franklin Grant, the
first African-American professor at
Harvard and invented The Golf Tee.

This was after…",0
3854535797,"RT @brightackwerh: No caption, I just wanted to paint some balls. Blue. 
#abonsamcartoons #happy #art #drawing #ghana https://t.co/7Vd8r7U6…",0
3854535797,"RT @brightackwerh: Today let me be a History painter. 

I would have loved to make a nice and long intelligent caption for this but I don't…",0
3854535797,@Looking4Araba @gyaigyimii Yeah but we’ll always raise the local language over any other but for understanding and getting along with purposes “God Bless Our Homeland” takes over.,0
3854535797,"RT @brfootball: Bukayo Saka has helped fund surgery for 120 children in Nigeria, the nation where his parents are from 👏 https://t.co/aOpst…",0
3854535797,RT @AnnanPerry: .@SaddickAdams please interview @FelixKwakyeOfo1 on the match. He is a fantastic football analyst.,0
3854535797,RT @gyaigyimii: Daniel Amartey is better than Koulibaly,0
3854535797,RT @cdzas: Committee on Ofori-Atta's Removal: How was KT Hammond selected to be co-chair? - Kwesi Pratt https://t.co/IzRGWN6nUk,0
3854535797,"RT @ManUtdInPidgin: Who dey 100% behind the boss? Drop a like if you dey stand by Erik ten Hag 👍🏼 

#MUFC 🔴✅ https://t.co/9faglcOpTj",0
3854535797,RT @SaddickAdams: The Ghana Technical Team 🇬🇭🤜🏽 https://t.co/PFDw3LkRGT,0
3854535797,"RT @AntonioMango4: 🇬🇭 Kamaldeen Sulemana &amp; Daniel Afriyie 😮‍💨😮‍💨

Ballers. https://t.co/gUXYvk7Zw4",0
3854535797,RT @ZakiaKunge: #electricity coming soon https://t.co/lVLzxcfX4B,0
3854535797,RT @Enilart: Here’s the full video😌 https://t.co/CdPPUa29XF,0
3854535797,"RT @7signxx: How To Pray Witr...

THREAD https://t.co/iKF7CIuY9R",0
3854535797,RT @InfinixGhana: A throwback of the epic moment with the King of North @maccasio1 at the Aliu Mahama Sports Stadium 🤩 What was your favour…,0
3854535797,RT @roadto2022en: 9️⃣7️⃣4️⃣ reasons to be excited for #Qatar2022 😉 https://t.co/VrwW6c16Sc,0
3854535797,RT @gyaigyimii: Rough tackle https://t.co/9PGQDI0wh0,0
3854535797,"RT @GOALAfrica: The @GhanaBlackstars are READY for the World Cup👏🏽 💪🏾

They emerged victorious in their friendly game against Switzerland!…",0
3854535797,"RT @GhanaBlackstars: 1️⃣1️⃣0️⃣

🎉 𝗔𝗡𝗗𝗥𝗘 𝗔𝗬𝗘𝗪 ©️Most capped Ghanaian player! Legend 👏🏾

#BlackStars | #BringBackTheLove https://t.co/iFcLvWi…",0
3854535797,"RT @GhanaBlackstars: 🤩 Debut goal for Antoine Semenyo ❣️

🇬🇭 2️⃣-0️⃣ 🇨🇭 #BlackStars | #BringBackTheLove https://t.co/0A3we7F3w7",0
3854535797,"RT @GhanaBlackstars: 📸 : Pictures from today’s friendly against Switzerland. 

🇬🇭 2️⃣-0️⃣ 🇨🇭

#BlackStars | #BringBackTheLove https://t.co/…",0
3854535797,"RT @GhanaBlackstars: 📸 : Pictures from today’s friendly against Switzerland. 

🇬🇭 2️⃣-0️⃣ 🇨🇭

#BlackStars | #BringBackTheLove https://t.co/…",0
3854535797,"RT @GhanaBlackstars: 📸 : Pictures from today’s friendly against Switzerland. 

🇬🇭 2️⃣-0️⃣ 🇨🇭

#BlackStars | #BringBackTheLove https://t.co/…",0
3854535797,@Looking4Araba @gyaigyimii But Yen ara asaseni is is of single language in the country so going for the Universal language to involve all will be good to prevent future problems.,0
3854535797,"RT @GhanaBlackstars: 1️⃣1️⃣0️⃣

🎉 𝗔𝗡𝗗𝗥𝗘 𝗔𝗬𝗘𝗪 ©️Most capped Ghanaian player! Legend 👏🏾

#BlackStars | #BringBackTheLove https://t.co/IkKtfMm…",0
3854535797,RT @OnlinePalEng: We are back 👌🏻,0
3854535797,RT @7signxx: Four Business Etiquette In Islam... https://t.co/p36S2Tlo1s,0
3854535797,"RT @roadto2022en: The trophy every football player dreams of lifting ✨🏆
🇶🇦 #Qatar2022 #WorldCup https://t.co/Md5lTwVpc6",0
3854535797,"RT @GhanaBlackstars: Amazing Performance 👏🏽 

🇬🇭 2️⃣-0️⃣ 🇨🇭 #BlackStars | #BringBackTheLove https://t.co/OTtzpU9u5O",0
3854535797,"RT @GhanaBlackstars: 📷 | The Boss 👊🏽

🇬🇭 2️⃣-0️⃣ 🇨🇭

#BlackStars | #BringBackTheLove https://t.co/FBKaLy1XkR",0
3854535797,"RT @_owurakuampofo: 🇬🇭 Antoine Semenyo vs Switzerland:

• 28 minutes played
• 12 touches 
• 7/8 passes completed 
• 2 shots
• 1 goal

Effic…",0
3854535797,RT @AyaIsleemEn: ALLAH https://t.co/eOKJ1iCi6C,0
3854535797,RT @BBCAfrica: 🏆 Congratulations to #BBCAfricaEye reporter @ankaboy on winning the 2022 Sony Impact award at the #RoryPeckAwards for his co…,0
3854535797,"RT @rxnpixels: The United Stand studio is officially LAUNCHED! 

Over 12 months of planning and dedication from the team to deliver this in…",0
3854535797,"RT @cbcsports: CBC Sports' @_shireenahmed_ takes a look at the sportswashing phenomenon, including both historical and recent examples, ahe…",0
3854535797,Spanish football is dead and gone with this habit of racial bigotry. https://t.co/6utFmMdnFq,0
3854535797,@MataayaMc 🤝✊🏾,0
3854535797,"RT @GhanaBlackstars: 🤩 Debut goal for Mohammed Salisu 🦂❤️

🇬🇭 2️⃣-0️⃣ 🇨🇭 #BlackStars | #BringBackTheLove https://t.co/dCHLkIZbR5",0
3854535797,RT @Ekitipikin: 🥰🥰🥰🥰,0
3854535797,"RT @GogoWashGhana: Mo se #BlackStars team no ayɛ yie anaa?  🇬🇭🔥

#BringBackTheLove #GoGoWashIsComing https://t.co/iQVbaHm2Le",0
