,user_id,location
1962,"[""1464460025389326337',""]",
1963,"[""2234549468',""]",
1964,"[""754316550',""]",
1965,"[""185173994',""]",
1966,"[""404903245',""]",
1967,"[""736003666289778688',""]",
1968,"[""1083175196209700864',""]","Movieland Video in Magnys',"
1969,"[""2863794265',""]","Ajmer, India',"
1970,"[""1042240161617256448',""]","Small town, Alberta',"
1971,"[""537449780',""]","In the past/Denver/LTZ/Bethany',"
1972,"[""1531144290361122816',""]",
1973,"[""2360173311',""]","22',"
1974,"[""833420755786412034',""]","Arad, România',"
1975,"[""1550212670703472642',""]",
1976,"[""1232506994579238912',""]",
1977,"[""1411102225326247936',""]","Colorado, USA',"
1978,"[""1167600229920727040',""]",id':
1979,"[""2828903788',""]",
1980,"[""1483545643910307840',""]",
1981,"[""553458508',""]","Bolton, England',"
1982,"[""122810303',""]","On The Trail in Arkansas',"
1983,"[""756656040834428928',""]","Wilkes-Barre, PA',"
1984,"[""857023663',""]","Marseille',"
1985,"[""1596109242351734784',""]",
1986,"[""14918577',""]","Tewkesbury, England, UK',"
1987,"[""1451433913809702913',""]","Madras 🇮🇳, Stuttgart 🇩🇪',"
1988,"[""1010612275118510081',""]",EXO planet
1989,"[""3288349349',""]","Massachusetts, USA',"
1990,"[""795392499460120576',""]","岐阜県美濃加茂市',"
1991,"[""1324381739611951104',""]",She/her
1992,"[""222391334',""]",id':
1993,"[""2929250782',""]",
1994,"[""2285500598',""]","West Sayville, NY',"
1995,"[""1553080248530481153',""]",
1996,"[""712704543935438848',""]",
1997,"[""138662605',""]","Tucson',"
1998,"[""28100249',""]","Seacoast Area NH, USA',"
1999,"[""920956372769955840',""]",
2000,"[""774367099519131648',""]","@sashagoblin@mastodon.social',"
2001,"[""929018626526662657',""]","Whitley Bay, England',"
2002,"[""1478716620256292865',""]",
2003,"[""20597234',""]","Houston',"
2004,"[""44583239',""]","Liverpool',"
2005,"[""1355682265972568065',""]","On the Edmund Fitzgerald',"
2006,"[""1249229393735626752',""]",id':
2007,"[""253306038',""]",
2008,"[""1182549516672753664',""]","Abuja, Nigeria',"
2009,"[""2292911473',""]",
2010,"[""370685230',""]",
2011,"[""1400593278509146115',""]","Lima, Peru',"
2012,"[""2606664175',""]","Everywhere. Full Time Traveler',"
2013,"[""42593020',""]",
2014,"[""559716511',""]",
2015,"[""1424887610804117521',""]",
2016,"[""154188269',""]","Sevilla',"
2017,"[""2771164420',""]","Lincoln, Nebraska',"
2018,"[""1112604663184945156',""]","Making GCF’s with jikook',"
2019,"[""72402455',""]"," 6⃣1⃣4⃣',"
2020,"[""1589208493931667456',""]",
2021,"[""15038486',""]","Midland, MI',"
2022,"[""1440152004701999107',""]",
2023,"[""21285205',""]","London',"
2024,"[""892063040774037504',""]","#Paras',"
2025,"[""1523165611668705280',""]",
2026,"[""855464453059612674',""]","Missouri, USA',"
2027,"[""771571580417695744',""]","SoCal',"
2028,"[""25874381',""]",
2029,"[""3078313054',""]","carchi',"
2030,"[""1236437668189409281',""]",
2031,"[""1438724857718530048',""]",
2032,"[""1470518100',""]",Republic of New York
2033,"[""1087473213192450049',""]","Minneapolis, MN',"
2034,"[""791743439524073473',""]","St Albert',"
2035,"[""25964286',""]","San Antonio, TX',"
2036,"[""177236485',""]","Doublebois, Liskeard, England',"
2037,"[""117843319',""]","Universe💜',"
2038,"[""355989081',""]","India',"
2039,"[""1345645568274518017',""]",
2040,"[""149283816',""]","San Francisco',"
2041,"[""1521794283510149121',""]","United Kingdom',"
2042,"[""1293392507724759040',""]","21~she/her~Black',"
2043,"[""1067691998344175616',""]",
2044,"[""884402040201498626',""]","Whitley Bay, England',"
2045,"[""3537694516',""]",She/her | Netherlands
2046,"[""1115908324552335361',""]","South midlands',"
2047,"[""1417209202636959746',""]","United Kingdom',"
2048,"[""1279417017804734466',""]","Isle de Terfragette',"
2049,"[""90812323',""]","🌍',"
2050,"[""1475644289367650304',""]","England, United Kingdom',"
2051,"[""917523055601168384',""]","Houston, TX',"
2052,"[""241640955',""]","🇨🇦🇺🇸🏳️\u200d🌈',"
2053,"[""36411664',""]","Strathcona County, Alberta',"
2054,"[""1240469648996433923',""]",
2055,"[""1426585434952503298',""]",
2056,"[""9973392',""]","Boulder, CO',"
2057,"[""1405577837285871629',""]","Kansas, USA',"
2058,"[""4736018418',""]","New Prague, MN',"
2059,"[""297742844',""]","The Blue Mountains, Ontario',"
2060,"[""1526030654290292737',""]",
2061,"[""1286713042693173249',""]",
2062,"[""1056595824027721733',""]","The obscenely elitist coast',"
2063,"[""1584155660253626371',""]",
2064,"[""987299875313405954',""]","Nigeria',"
2065,"[""1127374814',""]","Santiago de Surco, Peru',"
2066,"[""1235285487000182785',""]",
2067,"[""1595303293391360001',""]",Right here
2068,"[""1589707309357441026',""]",
2069,"[""902967413322469377',""]","Bulgaria',"
2070,"[""43887789',""]","44 South West st. Mt Vernon Ny',"
2071,"[""1595886053445046279',""]",
2072,"[""1240795740',""]","Winnipeg',"
2073,"[""2993788962',""]","Dubai, United Arab Emirates',"
2074,"[""4592569959',""]","Fascist Florida',"
2075,"[""1430013852821991426',""]",
2076,"[""1419239941704359940',""]","Kolkata,India',"
2077,"[""1293956527309697026',""]","Karachi, Pakistan',"
2078,"[""1165734957802672128',""]","Washington State',"
2079,"[""1501279581311021057',""]",
2080,"[""1406394181',""]",
2081,"[""1497867331237814276',""]",
2082,"[""1339971594899341321',""]",
2083,"[""1561432897977991169',""]",
2084,"[""60282361',""]","Unmapped',"
2085,"[""1369624971006328833',""]",
2086,"[""1587736167348592640',""]",
2087,"[""1127871272090779648',""]","#Nigeria',"
2088,"[""1577078589564096517',""]","Norvège',"
2089,"[""1259809114873647104',""]","Lahore, Pakistan',"
2090,"[""1501270744394784770',""]",
2091,"[""136037870',""]",
2092,"[""1586541608559845381',""]",
2093,"[""46724731',""]",
2094,"[""369957860',""]","vadodara',"
2095,"[""22594747',""]","Australia',"
2096,"[""1588609358438359041',""]","THE UNITED STATES OF AMERICA',"
2097,"[""303495844',""]","Islamabad',"
2098,"[""1586017487077998592',""]","Kansas, USA',"
2099,"[""3408268205',""]","America',"
2100,"[""570349498',""]",
2101,"[""223615407',""]","Texas',"
2102,"[""1353085512576245761',""]","Hawaï, USA',"
2103,"[""2251597477',""]",
2104,"[""88923703',""]","Wicklow, Ireland',"
2105,"[""1140763441138978821',""]","London, England',"
2106,"[""1332736182220951555',""]",
2107,"[""1560730859333894144',""]",
2108,"[""1587909333739663360',""]",
2109,"[""1355682265972568065',""]","On the Edmund Fitzgerald',"
2110,"[""1208822155',""]",
2111,"[""1421103290851332104',""]",
2112,"[""1238886328852533249',""]","Dublin City, Ireland',"
2113,"[""1265346769283682305',""]",
2114,"[""1482042597732495361',""]",
2115,"[""2794493779',""]",
2116,"[""1478925670923194371',""]",
2117,"[""198831061',""]","Bulawayo, Zimbabwe',"
2118,"[""2445781424',""]",
2119,"[""34697179',""]",
2120,"[""1313516442155913217',""]","Manhattan, NY',"
2121,"[""1565156919010119683',""]","Corsicana, TX',"
2122,"[""164429747',""]",Quilpué
2123,"[""1544404978290364416',""]",
2124,"[""1512256755882942470',""]",
2125,"[""171258215',""]","Glasgow, Scotland',"
2126,"[""3181940755',""]",
2127,"[""1473417708536541192',""]",
2128,"[""1578711549237157888',""]",
2129,"[""1584187042220515328',""]",
2130,"[""1252926691',""]","Columbia, Missouri, USA',"
2131,"[""706668452',""]",
2132,"[""2534398695',""]","SOUTH AFRICA (MY DOMAIN)',"
2133,"[""1589370378555727882',""]",
2134,"[""2638115036',""]","Half Moon Bay',"
2135,"[""868304817541742592',""]","Chicago, IL',"
2136,"[""2320034306',""]","Jersey City, New YERRsey',"
2137,"[""1512570697083621381',""]",
2138,"[""1505186841141686277',""]",
2139,"[""1228127892493815809',""]",
2140,"[""1200942270704427011',""]","Karachi, Pakistan',"
2141,"[""1508923175077400578',""]",
2142,"[""1583386196071309314',""]",
2143,"[""2426931277',""]","Argentina',"
2144,"[""1421482116664156162',""]",
2145,"[""1203446755196424192',""]",
2146,"[""1594495128861044736',""]",
2147,"[""2903305107',""]","22/white/non-binary/bi',"
2148,"[""54830315',""]","UK-Israel',"
2149,"[""1178686607626575873',""]","Tallahassee, FL',"
2150,"[""1242467489881239557',""]","24',"
2151,"[""1078313090314321921',""]",
2152,"[""1584102420396666881',""]",
2153,"[""1558881396944510981',""]",
2154,"[""1498837380505210880',""]",
2155,"[""1512015487034880005',""]",
2156,"[""769897181717360640',""]",
2157,"[""1458710650151219201',""]",
2158,"[""3275065968',""]","Mesa, AZ',"
2159,"[""1292500579604996096',""]","Arcanine, Kentucky',"
2160,"[""1578233809220280320',""]","They/he/any neos + aroace!',"
2161,"[""1504594938532704260',""]",
2162,"[""3059105173',""]","Colorado, USA',"
2163,"[""1587450955557179396',""]",
2164,"[""1447370245627281408',""]",
2165,"[""1567155374792359938',""]",The Wilderness
2166,"[""3227528899',""]","Probs in bed',"
2167,"[""1566685851094220800',""]","she/her ♥︎ 20',"
2168,"[""1569036872071974920',""]",
2169,"[""1528786375314755593',""]",
2170,"[""3246195624',""]","United States',"
2171,"[""744868241793781760',""]","England, United Kingdom',"
2172,"[""1379954573465509891',""]","21. lazy. bi. no tw. aro 🚬',"
2173,"[""1163680908542656513',""]",
2174,"[""1526888839687483393',""]","New Zealand 🇳🇿',"
2175,"[""894273605818822656',""]",
2176,"[""480505157',""]",
2177,"[""279310913',""]","Hanford, CA',"
2178,"[""1575068279009329152',""]",
2179,"[""1587546776634105856',""]",
2180,"[""1204132246166417411',""]","wny',"
2181,"[""1398979922039689216',""]",
2182,"[""1564985818543902720',""]",
2183,"[""876051486467293189',""]","Montréal, Québec',"
2184,"[""1249764722317996032',""]","in your mind (rent free)',"
2185,"[""1131317989',""]","London',"
2186,"[""735174630',""]",
2187,"[""1337443059466985472',""]",
2188,"[""395581734',""]","Finger Lakes, NY"
2189,"[""2509198090',""]",
2190,"[""1402596941226299396',""]",
2191,"[""966672991',""]","skylink',"
2192,"[""1110162017917243392',""]","some shithole named sheffield',"
2193,"[""1587458444575248385',""]",
2194,"[""864678243626102784',""]","West Burgershire',"
2195,"[""1447327965566717959',""]","Middleburg Heights, OH',"
2196,"[""738714132195639296',""]","Durham, NC',"
2197,"[""1955507834',""]","Angry Leopard Seal Lake',"
2198,"[""829524913107066880',""]","Foothills of the Sierra Nevada',"
2199,"[""1462211875739815942',""]","he/it/cat/frog',"
2200,"[""829408120719933440',""]",
2201,"[""779109751384788993',""]","Texas, USA',"
2202,"[""1198910352',""]",
2203,"[""78158200',""]",
2204,"[""1587791526834290688',""]",
2205,"[""1134231199831007238',""]",
2206,"[""4787441655',""]",
2207,"[""878454038173335552',""]","United States',"
2208,"[""953898624605474817',""]","She/her 23 y/o 🇲🇽🏳️\u200d🌈',"
2209,"[""4658231920',""]"," Argentina',"
2210,"[""1594279050347945984',""]","Angleterre, Royaume-Uni',"
2211,"[""1194026671',""]",
2212,"[""851630234642268160',""]","mother lake',"
2213,"[""80578355',""]","New Hampshire, USA',"
2214,"[""1514160383984029697',""]",
2215,"[""68655235',""]","Lagos, Nigeria',"
2216,"[""1000498614781669376',""]",
2217,"[""1525572692476321795',""]",
2218,"[""1527551177755353088',""]",
2219,"[""316642004',""]",
2220,"[""1239576255340720133',""]",
2221,"[""711162535',""]","Sweden',"
2222,"[""714417446715654144',""]","Florida, USA',"
2223,"[""515865307',""]","Cambridgeshire',"
2224,"[""2862687317',""]","Euxton',"
2225,"[""1405113252410015750',""]","Antwerp, Belgium',"
2226,"[""1520584133122134016',""]",
2227,"[""2568438234',""]","taemin and jimin',"
2228,"[""1355438630559481856',""]","🇭🇺🇷🇴 →',"
2229,"[""1587532505334403077',""]",
2230,"[""727660305023680512',""]","United States 🇺🇸',"
2231,"[""138662605',""]","Tucson',"
2232,"[""1518421667206344709',""]",
2233,"[""246558649',""]",
2234,"[""1457691776299458571',""]",
2235,"[""1591460083556294656',""]","he/ae/glitch/blood',"
2236,"[""1584184177192230912',""]",
2237,"[""16316886',""]","Brighton, UK',"
2238,"[""1326862794',""]","Manchester, England',"
2239,"[""842138209',""]",
2240,"[""1180313568358461443',""]","NSW Australia',"
2241,"[""1338260992216756232',""]","❥ 방탄소년단 ➹',"
2242,"[""2845750508',""]",
2243,"[""1403056500625395713',""]","last updated: nov 04/21',"
2244,"[""560459880',""]","Montréal, Québec',"
2245,"[""1587157058469625857',""]",
2246,"[""1325120891202670593',""]",
2247,"[""780575661081505792',""]","São Paulo, Terra da Bolacha',"
2248,"[""1118312830313222144',""]",
2249,"[""36073634',""]","South Africa',"
2250,"[""61658565',""]","mi',"
2251,"[""1192559207838556161',""]","♡ self made artist ♡',"
2252,"[""1582679591449030658',""]","Japan',"
2253,"[""2672717805',""]","Madrid, Comunidad de Madrid',"
2254,"[""1527890503135416320',""]","longan farm',"
2255,"[""822926139693953024',""]","Wauwatosa, WI',"
2256,,
2257,,"The swamp',"
2258,,Camelot • Middle Earth
2259,,"Costa Rica',"
2260,,"He they 22',"
2261,,"Caldas da Rainha, Portugal',"
2262,,"Michigan, USA',"
2263,,"ur favorite e-whore 🎀',"
2264,,
2265,,"3rd Rock from the Sun',"
2266,,"she/they pretty plss 8teen',"
2267,,"she/they',"
2268,,
2269,,"Thaïlande',"
2270,,Thailand
2271,,"Another Realm!',"
2272,,"he/him ༄',"
2273,,"Halifax, West Yorkshire',"
2274,,
2275,,"Kenya',"
2276,,"FUCK U',"
2277,,
2278,,
2279,,
2280,,
2281,,
2282,," BFE',"
2283,,"KJI LJN KMG ♡',"
2284,,"earht',"
2285,,
2286,,
2287,,
2288,,"Pronoun: She/he/it',"
2289,,
2290,,"Islamic Republic of Iran',"
2291,,"New York, USA',"
2292,,"midnights era.',"
2293,,"Massachusetts, USA"
2294,,
2295,,"South Dakota',"
2296,,"Ohio, USA',"
2297,,
2298,,
2299,,"Atlanta GA',"
2300,,"Kokomo, IN',"
2301,,
2302,,"Distrito Federal, Brasil',"
2303,,
2304,,
2305,,
2306,,"Semen, Indonesia',"
2307,,"♡:VibingMetronome',"
2308,,"london',"
2309,,"fl (321)',"
2310,,
2311,,
2312,,
2313,,
2314,,
2315,,"(っ◔◡◔)っ 💕 under ur bed 💕',"
2316,,"Hermitage, TN',"
2317,,
2318,,"buthanese',"
2319,,
2320,,"Monroe, MI',"
2321,,"description': ""i'm so sorry, i'm sick today. i can't play with you anymore. why?"","
2322,,
2323,,"Battery City',"
2324,,"United States',"
2325,,
2326,,
2327,,"République des Philippines',"
2328,,
2329,,"Santa Cruz, CA',"
2330,,
2331,,
2332,,
2333,,"England, United Kingdom',"
2334,,
2335,,
2336,,
2337,,description':
2338,,
2339,,"Old Sharlayan',"
2340,,
2341,,"🇨🇦 CA + Black',"
2342,,"Currently West Fife, Scotland',"
2343,,somewhere writing
2344,,
2345,,"Finland',"
2346,,"Pennsylvania, USA',"
2347,,"Texas, USA',"
2348,,
2349,,
2350,,
2351,,"Jackson, MO',"
2352,,"Chicago, IL',"
2353,"[""1110021923810017282',""]",
2354,"[""1343505694713139204',""]",
2355,"[""1349553206767050756',""]",
2356,"[""2934113677',""]",
2357,"[""1447712841272856581',""]",
2358,"[""1486801220245372938',""]",Twitter
2359,"[""1587481739416453121',""]",Partyin in the usa
2360,"[""1009968292621176832',""]","United States',"
2361,"[""1566199702655275008',""]",
2362,"[""891483963537203200',""]",
2363,"[""64413577',""]","Chester, Pa',"
2364,"[""1021904029214035968',""]","官方网站→',"
2365,"[""1530702888447709186',""]","下载方式→',"
2366,"[""1596962838505037829',""]","Sao Tome and Principe',"
2367,"[""1440601338224594946',""]","Lagos, Nigeria',"
2368,"[""2936769412',""]","Studio',"
2369,"[""1570164797118742530',""]",
2370,"[""3226862156',""]","Argentine',"
2371,"[""50878547',""]","Brooklyn, NY',"
2372,"[""26190825',""]",
2373,"[""1573001215679537156',""]","rp acc !',"
2374,"[""1354009451527868417',""]",
2375,"[""1506017038300557317',""]","Switzerland',"
2376,"[""1024092546656546816',""]",
2377,"[""750331069170262016',""]",Zanga
2378,"[""1037154687454142464',""]","Los Angeles, CA',"
2379,"[""1139717077864988672',""]","Penobscot, ME',"
2380,"[""967061814088519680',""]","#918',"
2381,"[""1226936266731728903',""]","Lagos, Nigeria',"
2382,"[""2326414915',""]",
2383,"[""1005811489733857285',""]","san juan, puerto rico',"
2384,"[""1370857166677151745',""]","Paris, France',"
2385,"[""1352483748240125952',""]",
2386,"[""1006165329414893568',""]",
2387,"[""2852387624',""]","Pietermaritzburg, Zuid Afrika',"
2388,"[""1265381176388325376',""]",here
2389,"[""1476833151183949824',""]",
2390,"[""1384857673523412995',""]","Karachi, Pakistan',"
2391,"[""1282320630797471745',""]","Greenwich, London',"
2392,"[""872923898492399617',""]","Nigeria',"
2393,"[""715244389363163137',""]",
2394,"[""1596962697828077571',""]",
2395,"[""1056871800787927042',""]",
2396,"[""1464323758588829697',""]",
2397,"[""1296163445667254274',""]",ela/dela | she/her
2398,"[""1445476256082894853',""]",
2399,"[""823762545873854464',""]",
2400,"[""859926948985790464',""]","in your walls',"
2401,"[""1589370708446089216',""]","Amelia island 🏝️🏝️ Florida',"
2402,"[""1530708975112552448',""]","官方网站↑↑↑',"
2403,"[""718452157251481600',""]","in LOVE :3',"
2404,"[""1281525153940361216',""]","nigeria',"
2405,"[""999544128',""]","Pixlverse',"
2406,"[""1394045896908804100',""]","piggy island',"
2407,"[""1546851428790059008',""]",
2408,"[""1176908709030760449',""]","Philadelphia, PA',"
2409,"[""1450807671817482248',""]",
2410,"[""1253469603205873666',""]",
2411,"[""820464967',""]","belgium',"
2412,"[""1582360291735523329',""]",
2413,"[""1238353251168161792',""]","联系方式↑↑↑',"
2414,"[""1583493053314174977',""]",
2415,"[""1596962514738233344',""]","Timor-Leste',"
2416,"[""1218180579373481984',""]","North West, England',"
2417,"[""1077491665101864960',""]",
2418,"[""1031499956413067264',""]","Brighton, England',"
2419,"[""192732053',""]","Birmingham, England',"
2420,"[""1535645434072510466',""]","Florida, USA',"
2421,"[""1028444777627484166',""]","Delaware, USA',"
2422,"[""1472071062443761666',""]",Queretaro
2423,"[""1037991553011204096',""]","California, USA',"
2424,"[""1462059340123164680',""]","abbey | she/her 22 seggc',"
2425,"[""1563182892955578370',""]","Lebanon, MO',"
2426,"[""1595922590090010624',""]","Where the money at',"
2427,"[""3642171447',""]","Indiana, USA',"
2428,"[""1184881714650202112',""]","J💕Y💖C❤️\u200d🔥',"
2429,"[""1101485903518859264',""]","Mandi Bahauddin, Pakistan',"
2430,"[""1455764339240095744',""]","🐼',"
2431,"[""1540880477288103941',""]",
2432,"[""1304727169835446272',""]",
2433,"[""1499029291639750660',""]",she/they
2434,"[""1588977747904307201',""]",
2435,"[""1552402735261163521',""]",
2436,"[""1113350133805088768',""]","Global',"
2437,"[""1153493701873852421',""]",
2438,"[""109614718',""]",
2439,"[""1555173509965709313',""]","联系方式↑↑↑',"
2440,"[""964231513096228864',""]",
2441,"[""47017587',""]","oshkosh Wisconsin',"
2442,"[""1093592219834089472',""]",
2443,"[""1517469726426996741',""]",
2444,"[""1167932707881541632',""]","Staten Island, NY',"
2445,"[""431020598',""]","United States',"
2446,"[""1470964371094339584',""]"," Los Angeles',"
2447,"[""4568339571',""]",
2448,"[""1027644684',""]",
2449,"[""715645409759207424',""]","Maryland, USA',"
2450,"[""1582457482718257153',""]","Carefree, AZ',"
2451,"[""1247809673069121541',""]","Malacca, Malaisie',"
2452,"[""775321488484290560',""]"," India',"
2453,"[""1032182087015645184',""]",
2454,"[""1470573099905167362',""]",
2455,"[""1587019409717329920',""]",
2456,"[""2885363086',""]",
2457,"[""710811752',""]",
2458,"[""1552845567558041601',""]",
2459,"[""1571783576261197825',""]",
2460,"[""1248024520167952384',""]",
2461,"[""1369624971006328833',""]",
2462,"[""1426154095186960391',""]",
2463,"[""1541713320511541251',""]",
2464,"[""2603731567',""]",
2465,"[""1331574247429378048',""]","she/they | 19',"
2466,"[""262925222',""]",
2467,"[""1362085958154391565',""]",
2468,"[""3303845359',""]","∞',"
2469,"[""918376871892459520',""]","Somewhere in Sea.',"
2470,"[""967739788643196928',""]","Republic Of Biafra',"
2471,"[""18634644',""]","Hunters Creek, FL',"
2472,"[""1394959355964010496',""]",
2473,"[""1208978765826666498',""]","Benin-City, Nigeria',"
2474,"[""901566562775298048',""]",
2475,"[""227931282',""]","Durham, NC',"
2476,"[""1553980367991754752',""]","USA',"
2477,"[""1322276496',""]","Россия',"
2478,"[""1378627961671221250',""]",
2479,"[""74174369',""]",washington dc
2480,"[""887495824267251713',""]","they/he/it+any neos',"
2481,"[""1552818518478860288',""]",
2482,"[""1529574465092591616',""]",
2483,"[""851924602775375873',""]","Reidsville, NC',"
2484,"[""920853325012242433',""]",
2485,"[""3434359527',""]","Roanoke, VA',"
2486,"[""1540808100520656901',""]",verified': False}
2487,"[""1557596198894473216',""]",
2488,"[""1354469494987472898',""]",
2489,"[""2823365823',""]","London, England',"
2490,"[""1529492301776830464',""]","Mumbai, India',"
2491,"[""1370702028125650945',""]","Kircubbin, Newtownards',"
2492,"[""1326100295483596800',""]","BOOBS',"
2493,"[""189554997',""]","Bengaluru South, India',"
2494,"[""2280224390',""]"," Proxima Centauri',"
2495,"[""1031560902334664704',""]","2523 Avenue M Huntsville, TX',"
2496,"[""1100800893241511937',""]",
2497,"[""1329353774209458176',""]",
2498,"[""841657421919617024',""]","Delaware, USA',"
2499,"[""1458092094371794946',""]",
2500,"[""117584614',""]","Pardesi',"
2501,"[""21233136',""]","Colorado Springs, Colo.',"
2502,"[""1909477267',""]","Northeast Ohio, USA',"
2503,"[""1574684639003922432',""]",
2504,"[""1582888518246105089',""]",
2505,"[""1071135698835562496',""]",
2506,"[""15035209',""]","Kaukauna, WI',"
2507,"[""1580631564513337351',""]","biafra land',"
2508,"[""1491071433761603592',""]",Zoodles Island
2509,"[""1131960602560274433',""]","Larkana, Pakistan',"
2510,"[""1406331607414419459',""]",
2511,"[""790141513',""]","North Carolina, USA',"
2512,"[""1446757542923837441',""]","Tando Jam',"
2513,"[""155617683',""]","Berlin',"
2514,"[""1011690982344032256',""]","India',"
2515,"[""1201160808249647104',""]",
2516,"[""1356978628328841224',""]",
2517,"[""1213496811454779392',""]",Ludwigsburg
2518,"[""1530440190468435968',""]",
2519,"[""1205918131891396608',""]","Aws cloud',"
2520,"[""2936186379',""]","black metal',"
2521,"[""1472701934104625157',""]",
2522,"[""836066127419604992',""]","San Francisco, CA',"
2523,"[""4846563767',""]",
2524,"[""518860835',""]",México
2525,"[""1513720740742320132',""]",
2526,"[""1596274487925907457',""]",
2527,"[""1507207711951400964',""]",
2528,"[""2234901265',""]",nothingtoloseCt.
2529,"[""1122373394',""]",
2530,"[""98907814',""]","Upper Left, USA',"
2531,"[""1320946704733118465',""]",
2532,"[""1462297076390408193',""]",
2533,"[""1581074476057661440',""]",
2534,"[""933192332236619777',""]","Land of No Lies',"
2535,"[""1577898933870886914',""]","Lagos, Nigeria',"
2536,"[""1405923344340357124',""]",
2537,"[""1595789386888744962',""]","Uganda',"
2538,"[""1113350133805088768',""]","Global',"
2539,"[""1574079843821649927',""]","Texas, USA',"
2540,"[""16168622',""]","Calgary, Alberta',"
2541,"[""1530174841978077185',""]",
2542,"[""1444866509902426112',""]","Overland Park, KS',"
2543,"[""1590314768677617666',""]","Tigray📍',"
2544,"[""1584116725288771585',""]",
2545,"[""65779779',""]",
2546,"[""1426206742908739589',""]",
2547,"[""1270648260277960704',""]","London / Surrey',"
2548,"[""1385252436009361409',""]","gringolandia',"
2549,"[""1464872387921338371',""]",
2550,"[""29193190',""]","👻perdina',"
2551,"[""1476262152566558724',""]",
2552,"[""2503035837',""]","Jamaica',"
2553,"[""1587542964322041857',""]",
2554,"[""16826443',""]","proudly pagan',"
2555,"[""1583922400927707136',""]",
2556,"[""1587818990315143168',""]",
2557,"[""1325330819586600960',""]",
2558,"[""1304920070666084352',""]",
2559,"[""971380581882884096',""]","icon by @foples',"
2560,"[""3151598514',""]","Kolkata, India',"
2561,"[""2710802621',""]","Wales',"
2562,"[""1424742510342115330',""]",
2563,"[""974549173839147009',""]",
2564,"[""37697926',""]",st. somewhere
2565,"[""904180764920741888',""]","North Carolina, USA',"
2566,"[""547342905',""]",
2567,"[""1497190217182232579',""]","Planet Earth',"
2568,"[""1239263987717586945',""]","Inside the Cave. 🌴🌴',"
2569,"[""1546598041746132993',""]",
2570,"[""1127007551734861830',""]","17 🇺🇸🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇩🇪white',"
2571,"[""339308159',""]",Hallowell ME
2572,"[""191044973',""]","Minnesota',"
2573,"[""1261490457315438592',""]",
2574,"[""364636495',""]","New South Wales, Australia',"
2575,"[""1230923775786573824',""]","Lagos, Nigeria',"
2576,"[""1581389859532390402',""]",
2577,"[""1392277811973410816',""]",
2578,"[""1358690008517865473',""]","California, USA',"
2579,"[""1176724585221251072',""]",
2580,"[""1430580549987487748',""]",she | her   
2581,"[""1059345084909568000',""]","Brasília, Brasil',"
2582,"[""1936853149',""]","london',"
2583,"[""1113438232686022656',""]","Where the data is',"
2584,"[""67626292',""]","Canton, GA via Tuscaloosa, AL',"
2585,"[""1064194423',""]",
2586,"[""4575889238',""]",
2587,"[""348183090',""]","856',"
2588,"[""1523327167522045953',""]",✰ S/HER ; O4
2589,"[""1542920818799382534',""]",
2590,"[""95306199',""]","Canowindra Australia',"
2591,"[""3345692049',""]",
2592,"[""1307937517711228929',""]","Puget Sound, USA',"
2593,"[""1276520088858955777',""]","Ohio, USA',"
2594,"[""1396793674298707968',""]","s',"
2595,"[""1040735072465440768',""]",they!she 19
2596,"[""1533290382921936896',""]","Certified pendeja\U0001fae1',"
2597,"[""1587740533220597761',""]",
2598,"[""174771244',""]","Land of Promise',"
2599,"[""1587425894288834560',""]",
2600,"[""975850201780023297',""]","Nigeria',"
2601,"[""1525833754148753408',""]",
2602,"[""2551330513',""]","Austin, TX',"
2603,"[""1431987990704889858',""]","Orlando, FL',"
2604,"[""2573602166',""]",
2605,"[""1562207429097836545',""]",
2606,0,"Desktop',"
2607,"[""1577766661586882580',""]","USA',"
2608,"[""1497124692217446400',""]",
2609,"[""205845020',""]","Toronto',"
2610,"[""1437166329761386497',""]",
2611,"[""34782531',""]","Honolulu, Hawaii',"
2612,"[""2894657966',""]","Earth',"
2613,"[""1570234981728878593',""]",
2614,"[""1338510628147912709',""]","Park Forest, IL',"
2615,"[""216089656',""]","California, USA',"
2616,"[""1461400144285425668',""]",
2617,"[""1519865287205695493',""]","Trinity, FL',"
2618,"[""1246109849345294336',""]","Kumasi, Ghana',"
2619,"[""917843257987665920',""]","Fort Lauderdale, FL',"
2620,"[""612137401',""]","Buenos Aires, Argentina',"
2621,"[""1370332216593674241',""]",
2622,"[""464202793',""]","Texas',"
2623,"[""1052576910138593280',""]","Anarchist Jurisdiction of PDX',"
2624,"[""1584129607975911425',""]",
2625,"[""1587578718717083648',""]",
2626,"[""1274533719106301952',""]","West Philippine Sea',"
2627,"[""3031129547',""]","In The Cloud',"
2628,"[""47843168',""]","Colorado, USA',"
2629,"[""3019209476',""]",
2630,"[""1030067352682070017',""]","Northern Ireland',"
2631,"[""1092838475458596864',""]","he/him',"
2632,"[""1043423847708590081',""]",
2633,"[""326898960',""]",
2634,"[""1563546714648514560',""]",
2635,"[""131006907',""]",she/her'}
2636,"[""837330509353136128',""]","Tuscany, Italy'}"
2637,"[""592563987',""]",
2638,"[""1343505694713139204',""]",
2639,"[""1384857673523412995',""]","Karachi, Pakistan'}"
2640,"[""30312117',""]",Central Illinois'}
2641,"[""744672403',""]",
2642,"[""434804757',""]",
2643,"[""1021396640',""]",
