geo,edit_history_tweet_ids,created_at,id,author_id,lang,text
,['1596355761512525824'],2022-11-26T04:10:47.000Z,1596355761512525824,1205894557,es,"RT @warriors: compete
compete
compete https://t.co/jRFaxAhH4w"
{'place_id': '54719aecdeecbbe8'},['1596355730684416000'],2022-11-26T04:10:39.000Z,1596355730684416000,1205894557,en,@warriors #WardellStephenCurry Lock in 100% we are Golden State Warriors let’s get this win Lockin! #10-10 #2022/2023 #11/25/22  #Warriors #WarriorsGround  #DubNation 🏆@StephenCurry30 @warriors @LetsGoWarriors @DubNation_247 @NBA #NBA76  #WSC2974andcounting #GoldBlooded🏀💪🏼🏆🏆🏆🏆🏆🤙🏼
,['1596355704486363136'],2022-11-26T04:10:33.000Z,1596355704486363136,1205894557,en,RT @warriors: On top at the half. https://t.co/bI2YWepqRV
{'place_id': '54719aecdeecbbe8'},['1596355671427088386'],2022-11-26T04:10:25.000Z,1596355671427088386,1205894557,en,@warriors @NBCSAuthentic #WardellStephenCurry Lock in 100% we are Golden State Warriors let’s get this win Lockin! #10-10 #2022/2023 #11/25/22  #Warriors #WarriorsGround  #DubNation 🏆@StephenCurry30 @warriors @LetsGoWarriors @DubNation_247 @NBA #NBA76  #WSC2974andcounting #GoldBlooded🏀💪🏼🏆🏆🏆🏆🏆🤙🏼
,['1596355649948233735'],2022-11-26T04:10:20.000Z,1596355649948233735,1205894557,en,"RT @warriors: straight to the hoop 🔥

📺 @NBCSAuthentic https://t.co/AtJ0ZRG7rZ"
{'place_id': '54719aecdeecbbe8'},['1596355627055517696'],2022-11-26T04:10:15.000Z,1596355627055517696,1205894557,en,@warriors @NBCSAuthentic #WardellStephenCurry Lock in 100% we are Golden State Warriors let’s get this win Lockin! #10-10 #2022/2023 #11/25/22  #Warriors #WarriorsGround  #DubNation 🏆@StephenCurry30 @warriors @LetsGoWarriors @DubNation_247 @NBA #NBA76  #WSC2974andcounting #GoldBlooded🏀💪🏼🏆🏆🏆🏆🏆🤙🏼
,['1596355596126932993'],2022-11-26T04:10:07.000Z,1596355596126932993,1205894557,en,"RT @warriors: The vision was clear

📺 @NBCSAuthentic https://t.co/lwDXGM2fd4"
{'place_id': '54719aecdeecbbe8'},['1596355568985427968'],2022-11-26T04:10:01.000Z,1596355568985427968,1205894557,en,@warriors @StephenCurry30 #WardellStephenCurry Lock in 100% we are Golden State Warriors let’s get this win Lockin! #10-10 #2022/2023 #11/25/22  #Warriors #WarriorsGround  #DubNation 🏆@StephenCurry30 @warriors @LetsGoWarriors @DubNation_247 @NBA #NBA76  #WSC2974andcounting #GoldBlooded🏀💪🏼🏆🏆🏆🏆🏆🤙🏼
,['1596355548399763456'],2022-11-26T04:09:56.000Z,1596355548399763456,1205894557,und,RT @warriors: 3⃣0⃣ https://t.co/7P6xDjtRNC
{'place_id': '54719aecdeecbbe8'},['1596355524622430209'],2022-11-26T04:09:50.000Z,1596355524622430209,1205894557,en,@warriors @NBCSAuthentic #WardellStephenCurry Lock in 100% we are Golden State Warriors let’s get this win Lockin! #10-10 #2022/2023 #11/25/22  #Warriors #WarriorsGround  #DubNation 🏆@StephenCurry30 @warriors @LetsGoWarriors @DubNation_247 @NBA #NBA76  #WSC2974andcounting #GoldBlooded🏀💪🏼🏆🏆🏆🏆🏆🤙🏼
,['1596355503294394369'],2022-11-26T04:09:45.000Z,1596355503294394369,1205894557,en,"RT @warriors: Got em' ⚡️

📺 @NBCSAuthentic https://t.co/4A2i8cLGHb"
{'place_id': '54719aecdeecbbe8'},['1596355468720766977'],2022-11-26T04:09:37.000Z,1596355468720766977,1205894557,en,@warriors @NBCSAuthentic #WardellStephenCurry Lock in 100% we are Golden State Warriors let’s get this win Lockin! #10-10 #2022/2023 #11/25/22  #Warriors #WarriorsGround  #DubNation 🏆@StephenCurry30 @warriors @LetsGoWarriors @DubNation_247 @NBA #NBA76  #WSC2974andcounting #GoldBlooded🏀💪🏼🏆🏆🏆🏆🏆🤙🏼
