edit_history_tweet_ids,text,id,created_at,author_id,lang,geo
['1593747853641490432'],RT @MAQ9796: ستمبر 2018 جب وزیر اعظم ہاوس کی ملکیت 102 گاڑیوں میں سے 1ارب روپے سے زائد مالیت کی 61 گاڑیاں محض 21 کروڑ 75 لاکھ روپے میں نیلا…,1593747853641490432,2022-11-18T23:27:53.000Z,885093337,ur,
['1593641606908973061'],RT @adeel_azhar: Here's my latest podcast for SBP on the Digital Financial initiatives in Pakistan. Do watch.,1593641606908973061,2022-11-18T16:25:42.000Z,885093337,en,
['1593640747781263360'],"Yes NATO has been used as fire power, brutal fie power https://t.co/B5Avk9JfCw",1593640747781263360,2022-11-18T16:22:17.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1593596924870934530'],"3/5 
فیض احمد فیض 60 سال پہلے 
جس دیس میں دولت شرفاء سے
نا جائز کام کراتی ہو
جس دیس کے عہدیداروں سے
عہدے نہ سنبھالے جاتے ہوں
جس دیس کے سادہ لوح انساں
وعدوں پہ ہی ٹالے جاتے ہوں
اس دیس کے ہر اک لیڈر پر
سوال اٹھانا واجب ہے
اس دیس کے ہر اک حاکم کو
سولی پہ چڑھانا واجب ہے https://t.co/A8ED7FyZ9X",1593596924870934530,2022-11-18T13:28:09.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593595400757428225'],"2/5 
فیض احمد فیض 60سال پہلے
جس دیس کے مندر مسجد میں
ہر روز دھماکے ہوتے ہوں
جس دیس میں جاں کے رکھوالے
خود جانیں لیں معصوموں کی
جس دیس میں حاکم ظالم ہوں
سسکی نہ سنیں مجبوروں کی
جس دیس کے عادل بہرے ہوں
آہیں نہ سنیں معصوموں کی
جس دیس کی گلیوں کوچوں میں
ہر سمت فحاشی پھیلی ہو https://t.co/MxnEJKTQnj",1593595400757428225,2022-11-18T13:22:05.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593563558662393856'],"1/5
فیض احمد فیض۔۔۔
جس دیس سے ماؤں بہنوں کو
اغیار اٹھا کر لے جائیں
جس دیس سے قاتل غنڈوں کو
اشراف چھڑا کر لے جائیں
جس دیس کی کورٹ کچہری میں
انصاف ٹکوں پر بکتا ہو
جس دیس کا منشی قاضی بھی
مجرم سے پوچھ کے لکھتا ہو
جس دیس کے چپے چپے پر
پولیس کے ناکے ہوتے ہوں",1593563558662393856,2022-11-18T11:15:34.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593505178073849856'],"Same with me 
Who is owner of Instagram https://t.co/VxOrm4jdsf",1593505178073849856,2022-11-18T07:23:35.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1593503264242294785'],RT @Shiffa_ZY: پاکستان کے دو بڑے نامور صحافی جو دونوں ہی عمران خان کے سخت ناقد رہے دونوں کی عمران خان کے حوالے سے خبر میں تضاد۔۔۔ دونوں میں…,1593503264242294785,2022-11-18T07:15:58.000Z,885093337,ur,
['1593502583058055169'],"واہ واہ 
دلیپ کمار یوسف خان صاحب https://t.co/9tsDUzSYUm",1593502583058055169,2022-11-18T07:13:16.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593501974829404161'],"Another version of 
Ek Husn ki Devi sy mujhey pyar Howa tha.
Good one ☺️
@adeel_azhar you may play in your program https://t.co/DD0HTNt1gB",1593501974829404161,2022-11-18T07:10:51.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1593340992899407874'],RT @UmarFarooqMPA: جس کمپنی نے گھڑی 2019 میں بیچی وہ خود سامنے آگئی ڈھائی لاکھ ڈالر کی گھڑی کو 12 ملین ڈالر کی گھڑی کہنے والے اپنے اثاثے قو…,1593340992899407874,2022-11-17T20:31:10.000Z,885093337,ur,
['1593340744185544706'],"RT @SHaiderRMehdi: Thank you for sharing our late father's contribution to Pakistan, 3 years before partition. Came across this tweet by ch…",1593340744185544706,2022-11-17T20:30:10.000Z,885093337,en,
['1593323359965675526'],واہ واہ، رباب کی کیا بات ہے https://t.co/DD0HTNt1gB,1593323359965675526,2022-11-17T19:21:06.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593322874076545027'],"RT @momentmemori: Watch again, Dargai Hujra mehfil. 
 https://t.co/M9qpvBbx8v",1593322874076545027,2022-11-17T19:19:10.000Z,885093337,in,
['1593322854048743433'],Lovely lovely 🌹 ❤️❤️ https://t.co/DD0HTNt1gB,1593322854048743433,2022-11-17T19:19:05.000Z,885093337,en,{'place_id': '01aadce76841e2c5'}
['1593273933066813444'],"آپ کا ڈرنا بجا ہے سوال یہ ہے کہ یہ بات قراداد میں کیوں کہی جاتی ہے ان سیاست دانوں کی عملی زندگی میں اس کا مظاہرہ کیوں نہیں ہوتا
عجیب سا لگتا ہے جیسے فلسطینیوں سے یکجہگتی کے لئے قراداد پیش کی جاتی ہے
@adeel_azhar @HamidMirPAK @MazharAbbasGEO @asmashirazi @NasimZehra @smilling_me https://t.co/iT1HV1FhMw",1593273933066813444,2022-11-17T16:04:41.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593272195907731460'],"لڑکپن یاد ہے. لاہور جاتے اور پریم نگر محلے میں پھوپھی پھوپھا سے ملنے جاتے
حسن ، رضا، جعفر، تم لوگوں کا بچپن تو وہیں آتے جاتے گزرا۔
ان محترمہ کو ھر وقت مذاق سوچتا ہے، پاکستان سب کا ہے یہ بات نہ صرف سمجھنے بلکہ سمجھانے کی بھی ضرورت ہے

@pkhasan59 @AbediRaza @raza52405 @adeel_azhar https://t.co/Kj3nXa3lbr",1593272195907731460,2022-11-17T15:57:47.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1593142630380371968'],"جند دن نہیں، صرف ایک 1دن
۔
صورت حال اور بھی مَضْحَکَہ خیز ہو جاتی ہے کہ موجودہ COAS نے 6چھ مہینے پہلے ہی بتادیا تھا وہ نومبر میں ریاٹرمنٹ لے لوں
No more extension 😉
@Xadeejournalist @ZarrarKhuhro @adeel_azhar @SHaiderRMehdi @HamidMirPAK @asmashirazi @ArifaMuzaffar @ammarmasood3 https://t.co/qAcf1HX1sg",1593142630380371968,2022-11-17T07:22:56.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1592978631261040641'],"@Urdu_1046 
جناب سہیل صاحب آداب
انگریزوں کی آمد سے پہلے ترکیہ لفظ استعمال ہوتا تھا، ترکی Turkey کے لئے، آپ کچھ روشنی ڈال سکتے ہیں، آپ کا بہت ممنون ھوں گا، شکریہ https://t.co/ChMnCzzo6Y",1592978631261040641,2022-11-16T20:31:16.000Z,885093337,ur,{'place_id': '01aadce76841e2c5'}
['1592977666801430528'],RT @asmashirazi: کیا کہیں ، کیا نہ کہیں۔۔ کشمکش سی کشمکش ہے 😌,1592977666801430528,2022-11-16T20:27:26.000Z,885093337,ur,
['1592977199875117056'],RT @wallacemick: Three people have died in Prison due to medical neglect and 400 people arrested since #COP27 has started. Long past time t…,1592977199875117056,2022-11-16T20:25:35.000Z,885093337,en,
